DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230905023,01/30/2023 12:00:00 AM,01/29/2023 12:00:00 AM,2130,09,Van Nuys,0985,1,210,ROBBERY,0432 0344 0906 1300 0330 0916 1822,0,M,H,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,210,,,,VALLEYHEART                  DR,MURIETTA                     AV,34.1549,-118.4383
231413443,07/06/2023 12:00:00 AM,07/06/2023 12:00:00 AM,0230,14,Pacific,1446,1,210,ROBBERY,0334 0344 0913 2000 1814 0916 0330,37,F,H,108,PARKING LOT,207,OTHER KNIFE,AA,Adult Arrest,210,761,,,GRANDVIEW                    BL,MITCHELL,34.0022,-118.4275
231215807,07/16/2023 12:00:00 AM,07/16/2023 12:00:00 AM,1250,12,77th Street,1255,1,210,ROBBERY,0916 1300 1822 0419 0416 1311 0417,50,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,624,,,7800 S  NORMANDIE                    AV,,33.9691,-118.3003
232115583,10/23/2023 12:00:00 AM,10/21/2023 12:00:00 AM,1400,21,Topanga,2149,1,210,ROBBERY,0330 2004 0916 1822 0906,32,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,WINNETKA,GAULT,34.1992,-118.571
231207906,03/05/2023 12:00:00 AM,03/05/2023 12:00:00 AM,2200,12,77th Street,1251,1,210,ROBBERY,0916 1822 0302 0449,45,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,JA,Juv Arrest,210,,,,7300 S  VICTORIA                     AV,,33.9736,-118.333
231915540,10/20/2023 12:00:00 AM,10/19/2023 12:00:00 AM,2240,19,Mission,1916,1,210,ROBBERY,0354 0916 0330 0355 0321 0416 2024 1822,39,M,H,101,STREET,304,CLUB/BAT,JA,Juv Arrest,210,998,,,ASTORIA,BORDEN,34.3075,-118.4432
231813502,07/16/2023 12:00:00 AM,07/16/2023 12:00:00 AM,1035,18,Southeast,1826,1,210,ROBBERY,1402 0330 0916 1416 0334 1317 0213 0319 0432,26,F,B,108,PARKING LOT,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,1600 E  103RD                        ST,,33.9485,-118.2461
231819631,11/20/2023 12:00:00 AM,11/20/2023 12:00:00 AM,0510,18,Southeast,1844,1,210,ROBBERY,0342 0344 1310 1311 0916 0209,37,M,H,101,STREET,103,RIFLE,IC,Invest Cont,210,,,,109TH                        PL,AVALON,33.9365,-118.2652
231222050,10/27/2023 12:00:00 AM,10/27/2023 12:00:00 AM,0620,12,77th Street,1266,1,210,ROBBERY,0916 1281 1310 1311 0344 0330 0416,49,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,BROADWAY,83RD                         ST,33.9642,-118.2783
231314375,07/23/2023 12:00:00 AM,07/23/2023 12:00:00 AM,1230,13,Newton,1347,1,210,ROBBERY,1822 0330 0916 1309 0446 0342,28,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4300    LONG BEACH                   AV,,34.005,-118.243
230411115,08/07/2023 12:00:00 AM,08/07/2023 12:00:00 AM,0100,04,Hollenbeck,0412,1,210,ROBBERY,0330 0334 1822 0400 0416 0916,52,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,210,,,,BROADWAY,DALY,34.0736,-118.2156
230514459,10/08/2023 12:00:00 AM,10/08/2023 12:00:00 AM,1905,05,Harbor,0565,1,210,ROBBERY,0312 1606 2024 0354 1309 0355 0330 0302 0916 1822,34,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,9TH                          ST,GAFFEY                       ST,33.7361,-118.2924
231814540,08/05/2023 12:00:00 AM,08/05/2023 12:00:00 AM,1240,18,Southeast,1861,1,210,ROBBERY,1822 0342 1202 0355 0916 1310 1402 0432 0330 0354,66,M,B,101,STREET,103,RIFLE,AO,Adult Other,210,998,,,11700 S  DENVER                       AV,,33.9274,-118.2848
231105304,02/03/2023 12:00:00 AM,02/03/2023 12:00:00 AM,1610,11,Northeast,1139,1,210,ROBBERY,1402 0916 0429 1822 0355 0444 0344 1202 0330,73,F,W,108,PARKING LOT,113,SIMULATED GUN,AA,Adult Arrest,210,998,,,5900 N  FIGUEROA                     ST,,34.1106,-118.1908
230219167,10/15/2023 12:00:00 AM,10/15/2023 12:00:00 AM,1115,02,Rampart,0295,1,210,ROBBERY,0916 0319 0357 0342 1822 0906,39,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,210,998,,,VENICE,BURLINGTON,34.0424,-118.281
231213917,06/15/2023 12:00:00 AM,06/15/2023 12:00:00 AM,0430,12,77th Street,1266,1,210,ROBBERY,0344 0400 0416 1822 0916,23,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,MANCHESTER                   AV,VERMONT                      AV,33.9661,-118.2849
231311715,06/03/2023 12:00:00 AM,06/03/2023 12:00:00 AM,0930,13,Newton,1313,1,210,ROBBERY,1309 1822 1311 0916 0344 0302 0334 0337 1281,35,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,PALOMA,16TH,34.0274,-118.2508
231307923,03/19/2023 12:00:00 AM,03/19/2023 12:00:00 AM,0800,13,Newton,1313,1,210,ROBBERY,0344 0432 1309 1822 0916 0342,35,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,GRIFFITH,WASHINGTON,34.0259,-118.2534
230506448,03/08/2023 12:00:00 AM,03/08/2023 12:00:00 AM,0005,05,Harbor,0519,1,210,ROBBERY,0302 1300 0344 0216 2024 0209 1822 0370 0354 0916,22,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,1300 E  PACIFIC COAST                HY,,33.7974,-118.2372
230208744,04/10/2023 12:00:00 AM,04/10/2023 12:00:00 AM,0230,02,Rampart,0257,1,210,ROBBERY,0906 0916 1817 1300 0342 0416 1310 1311 0334 0913,27,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,210,,,,6TH                          ST,UNION                        AV,34.0573,-118.2699
230715049,09/25/2023 12:00:00 AM,09/24/2023 12:00:00 AM,1947,07,Wilshire,0734,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0913 0916 0344,35,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,300 S  FULLER                       AV,,34.0678,-118.3518
230607899,04/02/2023 12:00:00 AM,04/02/2023 12:00:00 AM,1415,06,Hollywood,0679,1,210,ROBBERY,1822 1300 0354 0916 0906 1302 1310 0330 0400 0302,34,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,LEMON GROVE                  AV,SERRANO                      PL,34.0886,-118.3027
231309570,04/23/2023 12:00:00 AM,04/23/2023 12:00:00 AM,0001,13,Newton,1373,1,210,ROBBERY,1309 0916 0326 0330 0416 1302 0418 1305 0342,47,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,52ND                         ST,AVALON                       BL,33.9957,-118.2652
232016479,10/12/2023 12:00:00 AM,06/01/2023 12:00:00 AM,0800,20,Olympic,2031,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0916 1810,24,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,341,,,,700 S  MANHATTAN                    PL,,34.0597,-118.3102
231907339,03/26/2023 12:00:00 AM,03/25/2023 12:00:00 AM,2030,19,Mission,1961,1,210,ROBBERY,0390 0330 0444 0429 0916 0913 1817 1814,37,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,ORION,NORDHOFF,34.2356,-118.472
230305556,02/01/2023 12:00:00 AM,02/01/2023 12:00:00 AM,1615,03,Southwest,0361,1,210,ROBBERY,0916 0344 0202 1822 0334 2024 0330 1402,50,M,H,103,ALLEY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,4900 W  MARTIN LUTHER KING JR        BL,,34.0206,-118.351
231209445,04/02/2023 12:00:00 AM,04/02/2023 12:00:00 AM,1630,12,77th Street,1258,1,210,ROBBERY,0916 1206 0913 0361 0342 0344 0400 0416,36,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,210,,,,200 E  78TH                         ST,,33.9688,-118.2714
230204004,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,0400,02,Rampart,0248,1,210,ROBBERY,0916 0342 1822 1302 0334 0344 0432 0906,36,M,H,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,210,910,998,,3RD,WITMER,34.0591,-118.2635
230104477,01/07/2023 12:00:00 AM,01/07/2023 12:00:00 AM,1645,01,Central,0185,1,210,ROBBERY,1822 0334 0917 0916 0344 0355 0302 1300 1309,47,M,H,108,PARKING LOT,102,HAND GUN,AA,Adult Arrest,210,,,,1200 S  SANTEE                       ST,,34.0363,-118.2573
230611887,06/30/2023 12:00:00 AM,06/30/2023 12:00:00 AM,1530,06,Hollywood,0647,1,210,ROBBERY,1822 0400 0432 0334 0330 0355 0354 0916,26,F,A,101,STREET,113,SIMULATED GUN,AO,Adult Other,210,,,,ARGYLE,SUNSET,34.098,-118.3251
230707400,03/21/2023 12:00:00 AM,03/21/2023 12:00:00 AM,0030,07,Wilshire,0782,1,210,ROBBERY,0355 0334 0344 1300 0916 0400,20,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,2000    LA CIENEGA                   BL,,34.0403,-118.377
230514452,10/08/2023 12:00:00 AM,10/08/2023 12:00:00 AM,1650,05,Harbor,0515,1,210,ROBBERY,0302 0354 0330 0216 0355 0916 1300 1822,53,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,300 W  PACIFIC COAST                HY,,33.7948,-118.2694
231311413,05/28/2023 12:00:00 AM,05/28/2023 12:00:00 AM,1630,13,Newton,1331,1,210,ROBBERY,1900 0916 0302 0330 0334 1310 1822 1402,41,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,998,,,MAIN                         ST,E  29TH                         ST,34.0225,-118.2702
231512257,07/16/2023 12:00:00 AM,07/16/2023 12:00:00 AM,0630,15,N Hollywood,1548,1,210,ROBBERY,1402 0906 0416 0916 1300,29,F,W,707,GARAGE/CARPORT,102,HAND GUN,AA,Adult Arrest,210,510,998,,11000    CHANDLER                     BL,,34.1681,-118.3704
231817684,10/11/2023 12:00:00 AM,10/11/2023 12:00:00 AM,0400,18,Southeast,1871,1,210,ROBBERY,0369 0916 1822 1310 0355 0302 0432 0342 0330 0209,45,M,H,101,STREET,103,RIFLE,AO,Adult Other,210,,,,14700 S  DENVER                       AV,,33.8989,-118.2845
231312075,06/10/2023 12:00:00 AM,06/10/2023 12:00:00 AM,0530,13,Newton,1309,1,210,ROBBERY,1407 0344 2004 0302 0355 1300 0334 1309 0916 1822,37,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,998,,,2400    ENTERPRISE                   ST,,34.0276,-118.2293
231404871,01/23/2023 12:00:00 AM,01/21/2023 12:00:00 AM,1820,14,Pacific,1443,1,220,ATTEMPTED ROBBERY,0916 1302 2004 1822 1420 0400 0918,37,F,W,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,2400    LINCOLN                      BL,,33.9939,-118.4524
231804823,01/16/2023 12:00:00 AM,01/16/2023 12:00:00 AM,0030,18,Southeast,1891,1,210,ROBBERY,1822 1300 0330 0448 0305 0416 0444 0443 0429 0916,20,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,16600 S  MENLO                        AV,,33.8808,-118.2891
231308504,03/30/2023 12:00:00 AM,03/30/2023 12:00:00 AM,1850,13,Newton,1377,1,210,ROBBERY,1309 0446 0416 0330 0916 1300 0344 0302 0342,23,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,SLAUSON                      AV,LONG BEACH                   BL,33.9893,-118.2433
231409084,04/26/2023 12:00:00 AM,04/26/2023 12:00:00 AM,0805,14,Pacific,1469,1,210,ROBBERY,1281 0916 1310 1311 0302 0326 1309 1822,23,M,W,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,6800    LA CIENEGA                   BL,,33.9761,-118.3726
231816400,09/13/2023 12:00:00 AM,09/13/2023 12:00:00 AM,1615,18,Southeast,1861,2,624,BATTERY - SIMPLE ASSAULT,1202 0916 0561 0400 0444 0416 2021 2002,87,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11800    MENLO                        AV,,33.9265,-118.2893
230408064,05/04/2023 12:00:00 AM,05/04/2023 12:00:00 AM,2150,04,Hollenbeck,0479,1,210,ROBBERY,0906 0344 0330 0400 0916,51,F,H,101,STREET,113,SIMULATED GUN,AA,Adult Arrest,210,,,,3500    WHITTIER                     BL,,34.0267,-118.1985
231815635,08/29/2023 12:00:00 AM,08/29/2023 12:00:00 AM,0120,18,Southeast,1804,1,210,ROBBERY,0432 0342 1310 0302 0355 0916 0337 1306 0213 1402,18,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,998,,,8700    MCKINLEY                     PL,,33.9593,-118.2611
230404451,01/15/2023 12:00:00 AM,01/15/2023 12:00:00 AM,0245,04,Hollenbeck,0404,1,210,ROBBERY,0342 0330 0334 0302 1822 0916,37,M,H,110,FREEWAY,102,HAND GUN,IC,Invest Cont,210,,,,AVENUE 60,HARBOR                       FY,34.1056,-118.1841
231406504,03/02/2023 12:00:00 AM,03/01/2023 12:00:00 AM,2130,14,Pacific,1463,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0916 0344,64,F,B,108,PARKING LOT,,,IC,Invest Cont,331,,,,13100    FOUNTAIN PARK                DR,,33.9749,-118.4283
230906364,03/03/2023 12:00:00 AM,02/23/2023 12:00:00 AM,1700,09,Van Nuys,0969,1,210,ROBBERY,0330 0334 1822 1300 0916,27,F,O,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,RIVERSIDE                    DR,WHITSETT                     AV,34.1576,-118.4053
231218633,08/31/2023 12:00:00 AM,08/31/2023 12:00:00 AM,0635,12,77th Street,1245,1,210,ROBBERY,1822 0302 0355 0330 0916,22,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,71ST,MENLO                        ST,33.9789,-118.2981
231109271,05/22/2023 12:00:00 AM,05/22/2023 12:00:00 AM,1600,11,Northeast,1189,1,210,ROBBERY,0916 0334 0216 0432 0342 0213 1259 2033 1822 1310,17,F,H,210,RESTAURANT/FAST FOOD,102,HAND GUN,IC,Invest Cont,210,920,,,CYPRESS,FIGUEROA,34.0864,-118.219
230318233,10/17/2023 12:00:00 AM,10/16/2023 12:00:00 AM,2206,03,Southwest,0397,1,220,ATTEMPTED ROBBERY,0916 0302 0430 1100 1822 1310 0334,46,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,220,,,,1300 W  42ND                         ST,,34.0073,-118.298
231218336,08/25/2023 12:00:00 AM,08/25/2023 12:00:00 AM,2030,12,77th Street,1248,1,210,ROBBERY,0916 1822 0344 0302 0355,34,M,A,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,71ST                         ST,VERMONT                      AV,33.9755,-118.2914
231817057,09/28/2023 12:00:00 AM,09/27/2023 12:00:00 AM,2310,18,Southeast,1822,1,210,ROBBERY,1822 1300 1402 0302 0432 0355 0916 0330,25,M,H,301,GAS STATION,101,REVOLVER,AA,Adult Arrest,210,998,,,9900 S  MAIN                         ST,,33.9465,-118.2739
231305167,01/24/2023 12:00:00 AM,01/24/2023 12:00:00 AM,1350,13,Newton,1383,1,210,ROBBERY,0916 0330 1310 0432 1822 1302 0355 0342,42,F,H,101,STREET,515,PHYSICAL PRESENCE,IC,Invest Cont,210,,,,5900 S  MAIN                         ST,,33.9869,-118.2739
230511986,08/06/2023 12:00:00 AM,08/06/2023 12:00:00 AM,2135,05,Harbor,0526,1,210,ROBBERY,0330 0416 0432 1309 1822 0916 1606 0216 0354,17,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,ANAHEIM                      ST,LAGOON                       AV,33.7797,-118.2676
231418455,10/08/2023 12:00:00 AM,10/08/2023 12:00:00 AM,2014,14,Pacific,1469,1,210,ROBBERY,1822 0344 0916 0302 0354 0355 0432 0370 0411 1310,19,M,W,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,6700    LA TIJERA                    BL,,33.9787,-118.3702
231318625,10/09/2023 12:00:00 AM,10/09/2023 12:00:00 AM,1200,13,Newton,1309,1,210,ROBBERY,0916 0302 1300 0213 1310 1822,53,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,OLYMPIC                      BL,WILSON                       ST,34.0265,-118.2348
230910767,06/18/2023 12:00:00 AM,06/16/2023 12:00:00 AM,0005,09,Van Nuys,0906,1,210,ROBBERY,0334 0344 0411 0355 1300 1414 0330 0916 1822,37,M,H,101,STREET,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,210,,,,7400    HAZELTINE                    AV,,34.206,-118.4445
231804098,01/02/2023 12:00:00 AM,01/02/2023 12:00:00 AM,2015,18,Southeast,1862,1,210,ROBBERY,1822 0344 0916 0302 0432 0449 0213 0330 0355,37,M,H,101,STREET,103,RIFLE,JA,Juv Arrest,210,,,,120TH                        ST,SAN PEDRO,33.9237,-118.2696
230614128,08/21/2023 12:00:00 AM,08/21/2023 12:00:00 AM,0615,06,Hollywood,0636,1,210,ROBBERY,1501 1822 1300 0400 0444 1302 0916,0,X,X,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,HOLLYWOOD,HIGHLAND,34.1016,-118.3387
231813322,07/12/2023 12:00:00 AM,07/12/2023 12:00:00 AM,1140,18,Southeast,1823,1,210,ROBBERY,0916 1822 0302 0432 1202 0344 1300 0330,72,M,H,101,STREET,102,HAND GUN,AO,Adult Other,210,,,,300 E  CENTURY                      BL,,33.9456,-118.2695
230213382,06/30/2023 12:00:00 AM,06/30/2023 12:00:00 AM,0050,02,Rampart,0247,1,210,ROBBERY,0916 1300 1822 0330,18,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,BURLINGTON,34.0594,-118.2719
231811488,06/05/2023 12:00:00 AM,06/05/2023 12:00:00 AM,0001,18,Southeast,1881,1,210,ROBBERY,0916 0913 1820 0334 0355 1300 0330,24,F,H,101,STREET,104,SHOTGUN,IC,Invest Cont,210,,,,166TH                        ST,FIGUEROA                     ST,33.8887,-118.287
230308679,04/02/2023 12:00:00 AM,04/01/2023 12:00:00 AM,2210,03,Southwest,0321,1,210,ROBBERY,1822 0342 0344 0334 0355 1281 0302 0432 0916,34,F,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,CLYDE                        AV,CLEMSON                      ST,34.024,-118.3692
231816871,09/23/2023 12:00:00 AM,09/23/2023 12:00:00 AM,2200,18,Southeast,1823,1,210,ROBBERY,0330 0916 1822 0202 0334 0432 0354,30,M,H,101,STREET,101,REVOLVER,IC,Invest Cont,210,510,,,400 E  94TH                         ST,,33.9511,-118.2674
231219619,09/16/2023 12:00:00 AM,09/16/2023 12:00:00 AM,0100,12,77th Street,1218,1,220,ATTEMPTED ROBBERY,1822 1309 1501 0916,37,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,220,,,,58TH                         ST,FIGUEROA,33.9897,-118.2827
230315513,08/23/2023 12:00:00 AM,08/21/2023 12:00:00 AM,0730,03,Southwest,0397,1,210,ROBBERY,0916 0401 0354 0913 2000 1813,56,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,1000 W  42ND                         PL,,34.0064,-118.2916
231312466,06/18/2023 12:00:00 AM,06/18/2023 12:00:00 AM,1940,13,Newton,1361,1,210,ROBBERY,0330 0916 0302 0354 0448 1309 0209 0342 1822,44,M,A,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,200 W  48TH                         ST,,33.9992,-118.2762
231210211,04/15/2023 12:00:00 AM,04/15/2023 12:00:00 AM,1555,12,77th Street,1205,1,110,CRIMINAL HOMICIDE,0916 1402 1407 1100 0302 0430,63,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,110,,,,4800 S  NORMANDIE                    AV,,33.9974,-118.2982
231409123,04/26/2023 12:00:00 AM,04/26/2023 12:00:00 AM,1300,14,Pacific,1436,1,210,ROBBERY,0916 1218 2004 1310 0444 0400 1311 1822,70,F,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,11200    VENICE                       BL,,34.0121,-118.4188
231312544,06/20/2023 12:00:00 AM,06/20/2023 12:00:00 AM,0425,13,Newton,1322,1,210,ROBBERY,0916 0327 1309 0432 1310 0302 0344 1822,37,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,25TH                         ST,SAN PEDRO                    ST,34.0226,-118.2607
231220724,10/04/2023 12:00:00 AM,10/04/2023 12:00:00 AM,1700,12,77th Street,1256,2,624,BATTERY - SIMPLE ASSAULT,0419 0401 0916,41,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 W  75TH                         ST,,33.9717,-118.2827
230305050,01/22/2023 12:00:00 AM,01/22/2023 12:00:00 AM,1510,03,Southwest,0341,1,210,ROBBERY,1822 0916 0344 1281 1309 1407 1419 0449 0940 1913,26,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,HAUSER,COLISEUM,34.0184,-118.3661
231417787,09/25/2023 12:00:00 AM,09/25/2023 12:00:00 AM,1910,14,Pacific,1487,1,210,ROBBERY,0916 0330 1822 0216 0355 0302 0346 0319 0342 0344,27,F,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,6200 W  MANCHESTER                   AV,,33.9598,-118.3935
231406883,03/11/2023 12:00:00 AM,03/11/2023 12:00:00 AM,1905,14,Pacific,1428,1,210,ROBBERY,1822 0916 1302 1310 0342 1252 0400,39,M,W,102,SIDEWALK,113,SIMULATED GUN,IC,Invest Cont,210,,,,3400    OVERLAND                     AV,,34.0265,-118.4184
230612979,07/25/2023 12:00:00 AM,07/25/2023 12:00:00 AM,1400,06,Hollywood,0666,1,210,ROBBERY,0916 1822 2004 1300 1310 0334 0400 0432 1240 0330,40,M,A,101,STREET,113,SIMULATED GUN,AA,Adult Arrest,210,,,,1300    VINE                         ST,,34.0944,-118.3266
231219793,09/20/2023 12:00:00 AM,09/19/2023 12:00:00 AM,2320,12,77th Street,1249,1,210,ROBBERY,1822 0344 0916 0302 0337 0355 0342,30,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,FIGUEROA,64TH,33.9813,-118.2827
230215353,08/13/2023 12:00:00 AM,08/13/2023 12:00:00 AM,0700,02,Rampart,0218,1,220,ATTEMPTED ROBBERY,0348 0916 1309 1822 0329 2004 0334,42,M,K,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,220,,,,LOGAN,SUNSET,34.0768,-118.2585
230312563,06/22/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1355,03,Southwest,0399,1,210,ROBBERY,0432 1822 0916 0342 1310 0443 0216 0330,40,M,H,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,210,,,,4300 S  FIGUEROA                     ST,,34.0054,-118.2827
231224512,12/08/2023 12:00:00 AM,12/08/2023 12:00:00 AM,0330,12,77th Street,1249,1,210,ROBBERY,0342 1822 0216 0344 0916 0605,21,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,GAGE                         AV,FLOWER                       ST,33.9824,-118.2811
231811466,06/04/2023 12:00:00 AM,06/04/2023 12:00:00 AM,0200,18,Southeast,1849,1,210,ROBBERY,1822 0916 0330 0344 0305 0444 0429 1206,29,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,115TH,WILMINGTON,33.9327,-118.2351
231511570,06/27/2023 12:00:00 AM,06/27/2023 12:00:00 AM,1955,15,N Hollywood,1538,1,210,ROBBERY,1402 0916 0906 0216 0344 0334,52,M,A,108,PARKING LOT,102,HAND GUN,AA,Adult Arrest,210,998,,,11100    BURBANK                      BL,,34.1758,-118.3746
231304089,01/03/2023 12:00:00 AM,01/03/2023 12:00:00 AM,0350,13,Newton,1322,1,210,ROBBERY,0344 1822 0342 0302 1309 1302 0916 2024,22,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,2500 S  SAN PEDRO                    ST,,34.0242,-118.2623
231404860,01/23/2023 12:00:00 AM,01/23/2023 12:00:00 AM,2114,14,Pacific,1443,1,210,ROBBERY,1805 1822 0417 0916 0906 1816 0354 0342 0371,56,M,W,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,2400    LINCOLN                      BL,,33.9939,-118.4524
231306123,02/11/2023 12:00:00 AM,02/11/2023 12:00:00 AM,0200,13,Newton,1307,1,210,ROBBERY,1310 0432 0302 0344 1309 0416 1281 1822 0916 0342,52,M,H,101,STREET,104,SHOTGUN,IC,Invest Cont,210,,,,7TH                          ST,SAN PEDRO                    ST,34.0401,-118.2459
231818248,10/22/2023 12:00:00 AM,10/22/2023 12:00:00 AM,1300,18,Southeast,1842,1,210,ROBBERY,0916 0432 0302 0443 0330 1822,27,M,B,108,PARKING LOT,106,UNKNOWN FIREARM,AA,Adult Arrest,210,,,,10900 S  FIGUEROA                     ST,,33.9374,-118.2826
230311293,05/24/2023 12:00:00 AM,05/24/2023 12:00:00 AM,0545,03,Southwest,0374,1,510,VEHICLE - STOLEN,0216 0342 0344 0916 1300 1822,55,F,B,104,DRIVEWAY,102,HAND GUN,IC,Invest Cont,510,,,,3900 S  VAN NESS                     AV,,34.0148,-118.3222
230617092,10/27/2023 12:00:00 AM,10/27/2023 12:00:00 AM,2000,06,Hollywood,0677,1,210,ROBBERY,1202 0916 1822 0344 1300 1310 1311 0330,61,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,6000    SANTA MONICA                 BL,,34.0908,-118.3201
